outcome,feature_set,model,fpr,tpr,threshold,auc
high_debt_burden,full,LDA,0.8523274478330658,0.9954648526077098,0.008204801132264511,0.913517723836458
high_debt_burden,full,LDA,0.8526484751203852,0.9954648526077098,0.008193712256997162,0.913517723836458
high_debt_burden,full,LDA,0.8526484751203852,0.9959183673469387,0.008138663134987246,0.913517723836458
high_debt_burden,full,LDA,0.878330658105939,0.9959183673469387,0.0069633017321135,0.913517723836458
high_debt_burden,full,LDA,0.878330658105939,0.9963718820861678,0.006944182996690666,0.913517723836458
high_debt_burden,full,LDA,0.8908507223113965,0.9963718820861678,0.00636414815280858,0.913517723836458
high_debt_burden,full,LDA,0.8908507223113965,0.9968253968253968,0.006363367676174701,0.913517723836458
high_debt_burden,full,LDA,0.8966292134831461,0.9968253968253968,0.006075629424671839,0.913517723836458
high_debt_burden,full,LDA,0.8966292134831461,0.9972789115646259,0.006075455084006156,0.913517723836458
high_debt_burden,full,LDA,0.9152487961476725,0.9972789115646259,0.005356964398182394,0.913517723836458
high_debt_burden,full,LDA,0.9152487961476725,0.9977324263038548,0.005338708560848428,0.913517723836458
high_debt_burden,full,LDA,0.9264847512038523,0.9977324263038548,0.004908073025022189,0.913517723836458
high_debt_burden,full,LDA,0.9264847512038523,0.9981859410430839,0.004898083991632537,0.913517723836458
high_debt_burden,full,LDA,0.9280898876404494,0.9981859410430839,0.004833570840215098,0.913517723836458
high_debt_burden,full,LDA,0.9280898876404494,0.998639455782313,0.004824124177706536,0.913517723836458
high_debt_burden,full,LDA,0.938362760834671,0.998639455782313,0.004278158008561395,0.913517723836458
high_debt_burden,full,LDA,0.938362760834671,0.999092970521542,0.004260285427061678,0.913517723836458
high_debt_burden,full,LDA,0.9512038523274479,0.999092970521542,0.0037822992891066603,0.913517723836458
high_debt_burden,full,LDA,0.9512038523274479,0.999546485260771,0.003763305006372286,0.913517723836458
high_debt_burden,full,LDA,0.9752808988764045,0.999546485260771,0.0024824908721920395,0.913517723836458
high_debt_burden,full,LDA,0.9752808988764045,1.0,0.002450353475992133,0.913517723836458
high_debt_burden,full,LDA,1.0,1.0,3.593962883303471e-05,0.913517723836458
high_debt_burden,full,KNN,0.0,0.0,inf,0.8831929475910214
high_debt_burden,full,KNN,0.0012841091492776886,0.02585034013605442,1.0,0.8831929475910214
high_debt_burden,full,KNN,0.0038523274478330658,0.09750566893424037,0.9333333333333333,0.8831929475910214
high_debt_burden,full,KNN,0.009309791332263243,0.1909297052154195,0.8666666666666667,0.8831929475910214
high_debt_burden,full,KNN,0.027929373996789728,0.3251700680272109,0.8,0.8831929475910214
high_debt_burden,full,KNN,0.05264847512038523,0.4603174603174603,0.7333333333333333,0.8831929475910214
high_debt_burden,full,KNN,0.08731942215088283,0.6049886621315193,0.6666666666666666,0.8831929475910214
high_debt_burden,full,KNN,0.1303370786516854,0.7129251700680272,0.6,0.8831929475910214
