outcome,feature_set,model,fpr,tpr,threshold,auc
default,app,"Logistic (app, calibrated)",0.13064713064713065,0.3050847457627119,0.047904081606679375,0.6763600884363596
default,app,"Logistic (app, calibrated)",0.13278388278388278,0.3050847457627119,0.047866183072819646,0.6763600884363596
default,app,"Logistic (app, calibrated)",0.13293650793650794,0.3050847457627119,0.04774952846304363,0.6763600884363596
default,app,"Logistic (app, calibrated)",0.13415750915750915,0.3107344632768362,0.047699421321401245,0.6763600884363596
default,app,"Logistic (app, calibrated)",0.1343101343101343,0.3107344632768362,0.047379083220163716,0.6763600884363596
default,app,"Logistic (app, calibrated)",0.1346153846153846,0.3107344632768362,0.04737273343186408,0.6763600884363596
default,app,"Logistic (app, calibrated)",0.13507326007326007,0.3107344632768362,0.04717642604880022,0.6763600884363596
default,app,"Logistic (app, calibrated)",0.13568376068376067,0.3107344632768362,0.047136431708277624,0.6763600884363596
default,app,"Logistic (app, calibrated)",0.13629426129426128,0.3107344632768362,0.046930630303655387,0.6763600884363596
default,app,"Logistic (app, calibrated)",0.13690476190476192,0.3107344632768362,0.04687601540922366,0.6763600884363596
default,app,"Logistic (app, calibrated)",0.13904151404151405,0.3163841807909605,0.046802693394873085,0.6763600884363596
default,app,"Logistic (app, calibrated)",0.1391941391941392,0.3220338983050847,0.046781948731245984,0.6763600884363596
default,app,"Logistic (app, calibrated)",0.13995726495726496,0.3220338983050847,0.04669024700947464,0.6763600884363596
default,app,"Logistic (app, calibrated)",0.14026251526251526,0.3220338983050847,0.04668799829812963,0.6763600884363596
default,app,"Logistic (app, calibrated)",0.14087301587301587,0.3220338983050847,0.04633968813835021,0.6763600884363596
default,app,"Logistic (app, calibrated)",0.14117826617826618,0.3220338983050847,0.04626618307281964,0.6763600884363596
default,app,"Logistic (app, calibrated)",0.1420940170940171,0.327683615819209,0.04620665133559645,0.6763600884363596
default,app,"Logistic (app, calibrated)",0.1423992673992674,0.327683615819209,0.04617761366531574,0.6763600884363596
default,app,"Logistic (app, calibrated)",0.143009768009768,0.327683615819209,0.04596565187180089,0.6763600884363596
default,app,"Logistic (app, calibrated)",0.1436202686202686,0.327683615819209,0.04567580672130678,0.6763600884363596
default,app,"Logistic (app, calibrated)",0.144993894993895,0.327683615819209,0.045658007237789476,0.6763600884363596
default,app,"Logistic (app, calibrated)",0.14560439560439561,0.327683615819209,0.04510522822592413,0.6763600884363596
default,app,"Logistic (app, calibrated)",0.14621489621489622,0.327683615819209,0.044931368397382154,0.6763600884363596
default,app,"Logistic (app, calibrated)",0.14636752136752137,0.327683615819209,0.04486219391690436,0.6763600884363596
default,app,"Logistic (app, calibrated)",0.1572039072039072,0.3615819209039548,0.04483541999902826,0.6763600884363596
default,app,"Logistic (app, calibrated)",0.16056166056166057,0.3672316384180791,0.04474335128628811,0.6763600884363596
default,app,"Logistic (app, calibrated)",0.16056166056166057,0.3728813559322034,0.04461585562948221,0.6763600884363596
default,app,"Logistic (app, calibrated)",0.16101953601953603,0.3728813559322034,0.04460665133559645,0.6763600884363596
