outcome,feature_set,model,precision,recall,threshold,average_precision
high_debt_burden,app,"Logistic (app, calibrated)",0.43436802596875634,0.9709750566893424,0.16879591924904536,0.5506808625171314
high_debt_burden,app,"Logistic (app, calibrated)",0.4342532467532468,0.9705215419501134,0.1697435631519116,0.5506808625171314
high_debt_burden,app,"Logistic (app, calibrated)",0.4342265529841656,0.9700680272108844,0.17051506989234028,0.5506808625171314
high_debt_burden,app,"Logistic (app, calibrated)",0.43431472081218275,0.9700680272108844,0.1706957913567461,0.5506808625171314
high_debt_burden,app,"Logistic (app, calibrated)",0.4343762698090207,0.9696145124716553,0.17073346839125242,0.5506808625171314
high_debt_burden,app,"Logistic (app, calibrated)",0.43509272467902993,0.9682539682539683,0.17082051282051283,0.5506808625171314
high_debt_burden,app,"Logistic (app, calibrated)",0.4351814105177334,0.9682539682539683,0.17202819199594296,0.5506808625171314
high_debt_burden,app,"Logistic (app, calibrated)",0.4352701325178389,0.9682539682539683,0.1721880341880342,0.5506808625171314
high_debt_burden,app,"Logistic (app, calibrated)",0.43512851897184823,0.9673469387755103,0.17221184404309742,0.5506808625171314
high_debt_burden,app,"Logistic (app, calibrated)",0.4353061224489796,0.9673469387755103,0.17230766571601416,0.5506808625171314
high_debt_burden,app,"Logistic (app, calibrated)",0.4353949785670545,0.9673469387755103,0.1725657302321432,0.5506808625171314
high_debt_burden,app,"Logistic (app, calibrated)",0.43548387096774194,0.9673469387755103,0.17269403347041368,0.5506808625171314
high_debt_burden,app,"Logistic (app, calibrated)",0.43557279967326934,0.9673469387755103,0.1728291112404879,0.5506808625171314
high_debt_burden,app,"Logistic (app, calibrated)",0.43566176470588236,0.9673469387755103,0.17325989392084865,0.5506808625171314
high_debt_burden,app,"Logistic (app, calibrated)",0.4358398038414385,0.9673469387755103,0.17328665988061412,0.5506808625171314
high_debt_burden,app,"Logistic (app, calibrated)",0.43628553896502353,0.9673469387755103,0.17360987852797938,0.5506808625171314
high_debt_burden,app,"Logistic (app, calibrated)",0.43617021276595747,0.9668934240362812,0.17373027411536676,0.5506808625171314
high_debt_burden,app,"Logistic (app, calibrated)",0.43632268632268634,0.9664399092970521,0.17393775971927233,0.5506808625171314
high_debt_burden,app,"Logistic (app, calibrated)",0.43650143383859075,0.9664399092970521,0.1740803106742649,0.5506808625171314
high_debt_burden,app,"Logistic (app, calibrated)",0.43668032786885247,0.9664399092970521,0.17423118444746014,0.5506808625171314
high_debt_burden,app,"Logistic (app, calibrated)",0.4365648698503792,0.9659863945578231,0.17530528108679372,0.5506808625171314
high_debt_burden,app,"Logistic (app, calibrated)",0.43665436654366546,0.9659863945578231,0.17542803258003709,0.5506808625171314
high_debt_burden,app,"Logistic (app, calibrated)",0.4367438999384868,0.9659863945578231,0.1757589167945301,0.5506808625171314
high_debt_burden,app,"Logistic (app, calibrated)",0.4368334700574241,0.9659863945578231,0.17655244119559835,0.5506808625171314
high_debt_burden,app,"Logistic (app, calibrated)",0.4369230769230769,0.9659863945578231,0.17708227661599252,0.5506808625171314
high_debt_burden,app,"Logistic (app, calibrated)",0.43723032668995276,0.9650793650793651,0.17718152519388272,0.5506808625171314
high_debt_burden,app,"Logistic (app, calibrated)",0.43711467324291,0.964625850340136,0.1774571858089079,0.5506808625171314
high_debt_burden,app,"Logistic (app, calibrated)",0.43699897225077083,0.964172335600907,0.17902564102564106,0.5506808625171314
high_debt_burden,app,"Logistic (app, calibrated)",0.4370888157894737,0.964172335600907,0.1800111634397349,0.5506808625171314
high_debt_burden,app,"Logistic (app, calibrated)",0.4371786962780177,0.964172335600907,0.18001795410210852,0.5506808625171314
high_debt_burden,app,"Logistic (app, calibrated)",0.4370629370629371,0.963718820861678,0.18161452226278926,0.5506808625171314
high_debt_burden,app,"Logistic (app, calibrated)",0.4371528492079819,0.963718820861678,0.18214288792440053,0.5506808625171314
high_debt_burden,app,"Logistic (app, calibrated)",0.43724279835390945,0.963718820861678,0.1826957913567461,0.5506808625171314
high_debt_burden,app,"Logistic (app, calibrated)",0.43778327152863616,0.963718820861678,0.18285187727191846,0.5506808625171314
