outcome,feature_set,model,precision,recall,threshold,average_precision
default,app,"Logistic (app, calibrated)",0.03348261889528684,0.8870056497175142,0.013025108699056464,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.03349690633667591,0.8870056497175142,0.013036576309303582,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.0335040546308152,0.8870056497175142,0.013106480238083931,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.03336898395721925,0.8813559322033898,0.013119328722280188,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.03337612323491656,0.8813559322033898,0.013121568878300151,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.0333832655681575,0.8813559322033898,0.013132016499575249,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.033261802575107295,0.8757062146892656,0.013137856406130164,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.03326894183301138,0.8757062146892656,0.013155170174904782,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.033276084156290256,0.8757062146892656,0.013174996710302594,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.033448424687095385,0.8757062146892656,0.013200358653888768,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.03346286701208981,0.8757062146892656,0.013267294995155072,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.033470092852515655,0.8757062146892656,0.013312958905162802,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.03358613217768147,0.8757062146892656,0.01334063729355021,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.033593411356740356,0.8757062146892656,0.01334692297928386,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.033600693691740735,0.8757062146892656,0.013417896276162614,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.03360797918473547,0.8757062146892656,0.013479420417973542,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.033615267837779225,0.8757062146892656,0.01348241044934921,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.033622559652928416,0.8757062146892656,0.013487316572224656,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.03362985463224127,0.8757062146892656,0.013514156483485145,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.03367369107104062,0.8757062146892656,0.013521797705300109,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.033543890219995647,0.8700564971751412,0.013522482163597143,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.03355119825708061,0.8700564971751412,0.013565775883107456,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.03356582388840453,0.8700564971751412,0.01359011700371188,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.03364649333624645,0.8700564971751412,0.013615432951913331,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.0337275514673675,0.8700564971751412,0.013730395643373323,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.03377933757402939,0.8700564971751412,0.013734032205688867,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.033846153846153845,0.8700564971751412,0.013766021773898674,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.03385359419652671,0.8700564971751412,0.013794339468287235,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.033950617283950615,0.8700564971751412,0.01379767593784902,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.03396559329510366,0.8700564971751412,0.013861489238364083,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.034018113540976364,0.8700564971751412,0.01388189529921328,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.03403314917127072,0.8700564971751412,0.013888894769629387,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.03404819809860712,0.8700564971751412,0.013899173423805556,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.034055727554179564,0.8700564971751412,0.013907431560704597,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.034078335915025446,0.8700564971751412,0.01393915811787993,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.03408587870739265,0.8700564971751412,0.01396223394691085,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.03409342483949524,0.8700564971751412,0.013983011316682215,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.034100974313551816,0.8700564971751412,0.014018322115942006,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.034108527131782945,0.8700564971751412,0.01402856017284491,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.034116083296411165,0.8700564971751412,0.014028955315021074,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.03413877189093328,0.8700564971751412,0.014072601367565333,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.03414634146341464,0.8700564971751412,0.01408213541645707,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.03417665335108744,0.8700564971751412,0.014174468447299604,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.034,0.864406779661017,0.014235487850155734,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.034007557234941095,0.864406779661017,0.014278165163242146,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.033845468715208195,0.8587570621468926,0.014289571544614493,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.03388319215336603,0.8587570621468926,0.01433704714428843,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.03403493058665472,0.8587570621468926,0.014339236064894331,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.03404255319148936,0.8587570621468926,0.01434197846375721,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.03416498089458305,0.8587570621468926,0.014361079620561861,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.03419572553430821,0.8587570621468926,0.01436258340577975,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.03418609916232737,0.8531073446327684,0.014375756310018592,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.034193840579710144,0.8531073446327684,0.014397913622732305,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.03420158550396376,0.8531073446327684,0.01442990283778387,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.034224841341795105,0.8531073446327684,0.014462359717388443,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.034263671431813025,0.8531073446327684,0.014469391556631817,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.034271448025419884,0.8531073446327684,0.014562624641850198,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.03440419229892914,0.8531073446327684,0.014569824146210938,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.03441203281677302,0.8531073446327684,0.014642611367236952,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.03441987690904946,0.8531073446327684,0.014663932077526953,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.03444343065693431,0.8531073446327684,0.014685329863630622,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.034451289071412275,0.8531073446327684,0.014717753043890208,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.034482758620689655,0.8531073446327684,0.014728872201920418,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.03450639853747715,0.8531073446327684,0.014744127732050092,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.03455377574370709,0.8531073446327684,0.014744723389689646,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.03462603878116344,0.847457627118644,0.014857674352317274,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.03469010175763182,0.847457627118644,0.0149409218799092,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.03469812630117974,0.847457627118644,0.014944435046528776,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.03471418653089563,0.847457627118644,0.014971931219555751,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.034730261634637646,0.847457627118644,0.014984215599419514,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.03473830477072719,0.847457627118644,0.015031691199093453,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.03474635163307853,0.847457627118644,0.015057227460584771,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.03477051460361613,0.847457627118644,0.015073211316382335,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.034786641929499075,0.847457627118644,0.015110988015523666,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.034562746462537694,0.8418079096045198,0.015112462205417778,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.034217877094972066,0.8305084745762712,0.015117831081700806,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.03422584400465658,0.8305084745762712,0.015120613318193973,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.03423381462505822,0.8305084745762712,0.015137998466909098,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.03442622950819672,0.8305084745762712,0.01519913360701464,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.03450704225352113,0.8305084745762712,0.015220795590746466,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.03453136011275546,0.8305084745762712,0.015380750283762729,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.03453947368421053,0.8305084745762712,0.015439367444494667,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.034571966133584195,0.8305084745762712,0.015499622438175561,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.03458823529411765,0.8305084745762712,0.015520138450818993,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.034755512943432404,0.8192090395480226,0.015674085958937944,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.0347638456005754,0.8192090395480226,0.015778000626206944,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.034780522907171985,0.8192090395480226,0.01577983108613274,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.03478886756238004,0.8192090395480226,0.01580620203184222,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.03479721622270218,0.8192090395480226,0.0158071062602228,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.03481392557022809,0.8192090395480226,0.015832642521714117,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.03466538276360135,0.8135593220338984,0.01587117555732554,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.03467372983385505,0.8135593220338984,0.01597461828493834,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.034457831325301204,0.807909604519774,0.015980782773970314,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.034466136418414076,0.807909604519774,0.01599864680429993,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.034474445515911285,0.807909604519774,0.016062460104814998,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.034482758620689655,0.807909604519774,0.016094680284838753,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.03430780381734719,0.8022598870056498,0.016124860590248414,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.03431609473175447,0.8022598870056498,0.016143244811690792,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.03432438965433889,0.8022598870056498,0.01618507034400223,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.03433268858800774,0.8022598870056498,0.016195960381665334,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.034407559970923186,0.8022598870056498,0.016200997501732338,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.03445765590876001,0.8022598870056498,0.016214782505624015,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.034915170887632165,0.8022598870056498,0.01621522406297461,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.034923757993113626,0.8022598870056498,0.016217976552323057,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.03468634686346864,0.7966101694915254,0.01626246849104468,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.034703421117400934,0.7966101694915254,0.01627358764907489,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.034746180384425826,0.7966101694915254,0.016278705590615453,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.03475474488538329,0.7966101694915254,0.01628884317920456,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.03478046373951653,0.7966101694915254,0.016290388550440245,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.03478904515173945,0.7966101694915254,0.016417053630836113,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.034806220686250305,0.7966101694915254,0.016514618940071522,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.03481481481481481,0.7966101694915254,0.016523407525836205,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.03482341318844159,0.7966101694915254,0.01663740678624535,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.03483201581027668,0.7966101694915254,0.016646292238496136,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.034840622683469234,0.7966101694915254,0.01670553188383264,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.03496156707165882,0.7966101694915254,0.01672928371580382,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.034970238095238096,0.7966101694915254,0.016806811980659222,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.035127055306427506,0.7966101694915254,0.016845810523494084,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.03513580862197857,0.7966101694915254,0.016866132840918723,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.03514456630109671,0.7966101694915254,0.01689171136419514,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.035179640718562874,0.7966101694915254,0.016916694610011024,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.03518842026453706,0.7966101694915254,0.016946903847243046,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.0353472048132364,0.7966101694915254,0.016955524664710203,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.03595104538500765,0.7966101694915254,0.017125470539065414,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.035960214231063506,0.7966101694915254,0.01712767280162057,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.03617239610056439,0.7966101694915254,0.017132964287197093,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.036181678214010776,0.7966101694915254,0.017265749178726857,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.036190965092402466,0.7966101694915254,0.017366161724120505,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.0362002567394095,0.7966101694915254,0.017368274446392024,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.03622816032887975,0.7966101694915254,0.01757715276573459,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.036237471087124135,0.7966101694915254,0.017577774597509206,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.036265432098765434,0.7966101694915254,0.01758892062448501,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.03627476202727039,0.7966101694915254,0.017633290094770476,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.03634020618556701,0.7966101694915254,0.01764154790204807,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.03626943005181347,0.7909604519774012,0.017779346957647716,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.036297640653357534,0.7909604519774012,0.017798379913192202,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.03631647211413749,0.7909604519774012,0.017851537563766423,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.03632589517384536,0.7909604519774012,0.017905359349135723,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.036420395421436005,0.7909604519774012,0.01797154593627226,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.03642987249544627,0.7909604519774012,0.017980091089767992,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.036458333333333336,0.7909604519774012,0.017981436903857357,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.036486838676048995,0.7909604519774012,0.01799145887219349,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.03650586701434159,0.7909604519774012,0.018002146369705117,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.036515388628064686,0.7909604519774012,0.018026282474440068,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.036524915210018265,0.7909604519774012,0.01805108637722354,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.03653444676409186,0.7909604519774012,0.01810218233477654,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.036543983294179065,0.7909604519774012,0.018161793638750257,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.03657262277951933,0.7909604519774012,0.01819232559015675,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.036658811207122284,0.7909604519774012,0.018342966989747078,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.03666841278156103,0.7909604519774012,0.018345795590746467,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.03676470588235294,0.7909604519774012,0.0183473247914596,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.03677436301549777,0.7909604519774012,0.01836202538207668,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.03678402522333158,0.7909604519774012,0.018464394844521996,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.03685180310608055,0.7909604519774012,0.018487248699488958,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.036910097548114945,0.7909604519774012,0.01851157746449038,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.036929570034291745,0.7909604519774012,0.018532466940347974,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.03722414251528849,0.7909604519774012,0.018582671560169666,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.037243947858473,0.7909604519774012,0.01867238824877504,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.037503348513260114,0.7909604519774012,0.018713558245476394,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.0375234521575985,0.7909604519774012,0.018812269752729902,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.03753351206434316,0.7909604519774012,0.018856207007200188,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.037543577366586214,0.7909604519774012,0.01890133581431349,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.03756372417493963,0.7909604519774012,0.01890483108613274,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.03757380568974772,0.7909604519774012,0.01899865378508129,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.03758389261744966,0.7909604519774012,0.019034975973529097,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.03759398496240601,0.7909604519774012,0.019128276261565436,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.03762429454447729,0.7909604519774012,0.01924620871869249,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.03763440860215054,0.7909604519774012,0.019310022019207555,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.03798852145394917,0.7853107344632768,0.019311375261786095,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.03801969365426696,0.7853107344632768,0.019333728152781258,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.038030095759233926,0.7853107344632768,0.019341555567195755,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.03804050355774494,0.7853107344632768,0.0193863480239492,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.038071761161325664,0.7853107344632768,0.019396253010920895,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.0381030701754386,0.7853107344632768,0.019408202300281414,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.03813443072702332,0.7853107344632768,0.019466854896785478,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.038165842943437674,0.7853107344632768,0.019527684630986458,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.03817632518538863,0.7853107344632768,0.019530668197300545,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.037677923527770024,0.7627118644067796,0.019630033820192287,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.03768844221105527,0.7627118644067796,0.019731313917018867,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.037815126050420166,0.7627118644067796,0.019810368837829988,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.03782572149061362,0.7627118644067796,0.019873870791301984,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.037836322869955155,0.7627118644067796,0.01990261705650805,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.03784693019343986,0.7627118644067796,0.019922226860779983,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.03813318155947638,0.7570621468926554,0.019923908176195194,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.03787015945330296,0.751412429378531,0.01992735733071464,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.03788094559954429,0.751412429378531,0.020001639624140383,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.037902536335138216,0.751412429378531,0.020008128337038966,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.03813073394495413,0.751412429378531,0.020023634954315493,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.038141669056495554,0.751412429378531,0.020077182387502446,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.038225853516194924,0.7401129943502824,0.0201551096247301,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.03823701109165207,0.7401129943502824,0.02024088541918618,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.03831529687042995,0.7401129943502824,0.020273708878505638,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.03833772314896108,0.7401129943502824,0.020285291759055284,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.03834894613583138,0.7401129943502824,0.02034216551601276,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.03845024948635163,0.7401129943502824,0.020344101144105904,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.03847283406754772,0.7401129943502824,0.02035204821887814,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.038484136310223266,0.7401129943502824,0.020364344417805928,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.03850676072898295,0.7401129943502824,0.020388310547736054,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.03822405174948545,0.7344632768361582,0.02041732353177949,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.03823529411764706,0.7344632768361582,0.020419182497300077,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.03824654310091203,0.7344632768361582,0.020461006134953903,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.038348082595870206,0.7344632768361582,0.020501941940973975,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.03835939805252287,0.7344632768361582,0.02050709951607152,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.03837072018890201,0.7344632768361582,0.020527478202465293,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.0383933845245127,0.7344632768361582,0.020568631987837843,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.038120567375886524,0.7288135593220338,0.02070277239184399,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.03830166270783848,0.7288135593220338,0.020718279009120516,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.03838143409699494,0.7288135593220338,0.020754652870588263,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.038392857142857145,0.7288135593220338,0.02086527119418182,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.038507462686567163,0.7288135593220338,0.02090850571049237,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.038518960883845925,0.7288135593220338,0.02090961818637519,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.03827751196172249,0.7231638418079096,0.020937590295549074,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.038300418910831836,0.7231638418079096,0.020952195537201616,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.038311882669859326,0.7231638418079096,0.02097557158302967,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.03833483078766098,0.7231638418079096,0.020997331004573093,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.03835780641294576,0.7231638418079096,0.0210450947552963,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.03841536614645858,0.7231638418079096,0.021129499807183365,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.03842689882918043,0.7231638418079096,0.021184870897099757,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.03843843843843844,0.7231638418079096,0.021240239431891256,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.03844998498047462,0.7231638418079096,0.021312013511899756,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.038461538461538464,0.7231638418079096,0.02137802653715981,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.03848466626578473,0.7231638418079096,0.02145040035073955,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.03850782190132371,0.7231638418079096,0.02147782022996622,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.03855421686746988,0.7231638418079096,0.021559915248986844,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.03863567763356474,0.7231638418079096,0.021628328532288167,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.03872919818456883,0.7231638418079096,0.021685588244365832,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.0387409200968523,0.7231638418079096,0.021717158610524825,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.03875264910687254,0.7231638418079096,0.021723979731856632,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.03877612844592548,0.7231638418079096,0.021729041189229904,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.03878787878787879,0.7231638418079096,0.021768959517442156,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.038799636253410125,0.7231638418079096,0.021774782735272315,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.038834951456310676,0.7231638418079096,0.021776162283290733,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.03887033100516247,0.7231638418079096,0.021865800273681308,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.03907203907203907,0.7231638418079096,0.021895247288891622,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.03909590714722053,0.7231638418079096,0.021898606877972977,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.039131763986548454,0.7231638418079096,0.021948644913095734,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.03914373088685015,0.7231638418079096,0.02198194896024455,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.0391557051085959,0.7231638418079096,0.022016750694434255,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.03922770456634998,0.7231638418079096,0.02204632939275954,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.03923973022685469,0.7231638418079096,0.022058745143653226,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.03925176326280282,0.7231638418079096,0.022106916960347937,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.0392638036809816,0.7231638418079096,0.022145044405544573,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.03932411674347158,0.7231638418079096,0.022169337533671184,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.03933620159803319,0.7231638418079096,0.022336383582799244,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.03937250076899416,0.7231638418079096,0.022363652733603606,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.03948180135718692,0.7231638418079096,0.022436689349667027,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.03949398333847578,0.7231638418079096,0.022449888894023707,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.03971455165994415,0.7231638418079096,0.022470806338095756,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.03978862294062791,0.7231638418079096,0.02247940265449696,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.03980099502487562,0.7231638418079096,0.022546626779220987,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.03983815748521631,0.7231638418079096,0.022621122201421383,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.039850560398505604,0.7231638418079096,0.02263192559241517,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.03986297103706011,0.7231638418079096,0.022641830423991594,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.039887815518853224,0.7231638418079096,0.022672010729401258,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.0399002493765586,0.7231638418079096,0.022676272584608533,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.03962558502340094,0.7175141242937854,0.02277367985179743,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.03969990622069397,0.7175141242937854,0.022789642153620004,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.03971232020012508,0.7175141242937854,0.02284672879713963,0.053875242477803995
default,app,"Logistic (app, calibrated)",0.04001260239445495,0.7175141242937854,0.022876210878843454,0.053875242477803995
